search_query,name,description,설명,url,type,usage_count,topic
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Binance Trading Server,This MCP Server provides comprehensive integration with Binance's spot and futures trading operations.,이 MCP 서버는 바이낸스의 현물 및 선물 거래 운영과의 포괄적인 통합을 제공합니다.,https://smithery.ai/server/mcp-server-cex-bn,Remote,,0
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",CoinGecko API Server,"Access cryptocurrency data effortlessly. Integrate with both free and Pro CoinGecko APIs, ensuring seamless data retrieval for your applications. Enjoy robust error handling and a simple setup process to get started quickly.",암호화폐 데이터에 손쉽게 접근하세요. 무료 및 Pro CoinGecko API와 통합하여 애플리케이션에 대한 원활한 데이터 검색을 보장합니다. 강력한 오류 처리 및 간단한 설정 프로세스를 통해 빠르게 시작할 수 있습니다.,https://smithery.ai/server/@GaplyDev01/coingecko-mcp-server,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",KOSPI/KOSDAQ Stock Data Server,Provide real-time KOSPI and KOSDAQ stock data.,"실시간 KOSPI, KOSDAQ 주가 데이터를 제공합니다.",https://smithery.ai/server/@dragon1086/kospi-kosdaq-stock-server,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",OKX Server,"Fetch real-time cryptocurrency price data and historical candlestick information from the OKX exchange. Access market insights effortlessly through a simple tool interface, ensuring you stay updated with the latest trends. Enhance your trading strategies with reliable and timely data at your fingertips.",OKX 거래소에서 실시간 암호화폐 가격 데이터와 과거 캔들스틱 정보를 가져옵니다. 간단한 도구 인터페이스를 통해 손쉽게 시장 통찰력에 액세스하여 최신 트렌드에 대한 최신 정보를 얻을 수 있습니다. 손끝에서 신뢰할 수 있고 시기적절한 데이터로 거래 전략을 강화하세요.,https://smithery.ai/server/@esshka/okx-mcp,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Financial Datasets SDK,"Access financial data effortlessly with this SDK. Retrieve company financial statements, market data, and insights using LLMs for enhanced analysis and decision-making. Simplify your financial data interactions with built-in error handling and seamless integration.","이 SDK로 재무 데이터에 손쉽게 액세스하세요. LLM을 사용하여 회사 재무 제표, 시장 데이터 및 통찰력을 검색하여 향상된 분석 및 의사 결정을 내리세요. 내장된 오류 처리 및 원활한 통합으로 재무 데이터 상호 작용을 간소화하세요.",https://smithery.ai/server/@leomercier/financialdatasets-sdk,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Shioaji Trading API Server,"Access real-time stock prices, historical data, and stock scanning capabilities for the Taiwanese financial market. Empower your AI assistants to interact with trading data seamlessly and efficiently.","대만 금융 시장의 실시간 주가, 과거 데이터 및 주식 스캐닝 기능에 액세스하세요. AI 어시스턴트가 거래 데이터와 원활하고 효율적으로 상호 작용할 수 있도록 지원하세요.",https://smithery.ai/server/@Sinotrade/mcp-server-shioaji,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Cryptocurrency Daemon Server,Manage and interact with cryptocurrency nodes using AI assistants.,AI 도우미를 활용해 암호화폐 노드를 관리하고 상호 작용합니다.,https://smithery.ai/server/@raw391/coin_daemon_mcp,Local,,3
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",EDUCHAIN Agent Kit,"Interact with EDUCHAIN to access token and pool information, perform swaps, and manage wallet operations. Leverage real-time data and execute transactions seamlessly on SailFish DEX. Optimize your trading strategies with arbitrage opportunities and historical insights.","EDUCHAIN과 상호 작용하여 토큰 및 풀 정보에 액세스하고, 스왑을 수행하고, 지갑 작업을 관리합니다. SailFish DEX에서 실시간 데이터를 활용하고 거래를 원활하게 실행합니다. 중재 기회와 과거 통찰력으로 거래 전략을 최적화합니다.",https://smithery.ai/server/@SailFish-Finance/educhain-ai-agent-kit,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Cryptocurrency News Server,Fetch the latest cryptocurrency news for your AI agents. Stay updated with real-time insights and trends in the crypto market. Enhance your applications with timely information from CryptoPanic.,AI 에이전트를 위한 최신 암호화폐 뉴스를 가져오세요. 암호화폐 시장의 실시간 통찰력과 동향으로 최신 정보를 받아보세요. CryptoPanic의 시기적절한 정보로 애플리케이션을 강화하세요.,https://smithery.ai/server/@kukapay/cryptopanic-mcp-server,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Crypto News Server,Retrieve and read the latest news articles from Coindesk effortlessly. Stay updated with real-time news feeds and access detailed articles directly from their URLs. Enhance your applications with timely cryptocurrency news insights.,Coindesk의 최신 뉴스 기사를 손쉽게 검색하여 읽어보세요. 실시간 뉴스 피드로 최신 정보를 받고 URL에서 직접 자세한 기사에 액세스하세요. 시기적절한 암호화폐 뉴스 통찰력으로 애플리케이션을 강화하세요.,https://smithery.ai/server/@narumiruna/crypto-news-mcp,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Stock Analysis Server,"Retrieve real-time and historical stock data for Indian markets. Access current stock quotes and detailed historical data effortlessly, enhancing your local LLM's capabilities with financial insights.",인도 시장의 실시간 및 과거 주식 데이터를 검색합니다. 현재 주식 시세와 자세한 과거 데이터에 쉽게 접근하여 재무 통찰력으로 현지 LLM의 역량을 강화합니다.,https://smithery.ai/server/@giptilabs/mcp-stock-analysis,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Alpha Vantage MCP Server,Provide real-time access to financial market data.,금융시장 데이터에 대한 실시간 접근을 제공합니다.,https://smithery.ai/server/@berlinbra/alpha-vantage-mcp,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,3
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Query Table,"Extract and query data from various financial websites seamlessly. Switch between sources effortlessly if one becomes unavailable, ensuring continuous access to critical information. Leverage browser automation for accurate data retrieval without the hassle of manual logins or complex request handling.",다양한 금융 웹사이트에서 데이터를 원활하게 추출하고 쿼리합니다. 하나를 사용할 수 없게 되면 소스 간에 손쉽게 전환하여 중요한 정보에 대한 지속적인 액세스를 보장합니다. 수동 로그인이나 복잡한 요청 처리의 번거로움 없이 정확한 데이터 검색을 위해 브라우저 자동화를 활용합니다.,https://smithery.ai/server/@wukan1986/query_table,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Solana Trading Server,"Launch and manage Solana tokens with AI-powered features. Generate innovative token concepts, create stunning artwork, and deploy unique identifiers seamlessly. Experience real-time feedback and testing options for both development and production environments.","AI 기반 기능으로 Solana 토큰을 출시하고 관리하세요. 혁신적인 토큰 컨셉을 생성하고, 멋진 아트워크를 만들고, 고유한 식별자를 원활하게 배포하세요. 개발 및 프로덕션 환경 모두에 대한 실시간 피드백과 테스트 옵션을 경험하세요.",https://smithery.ai/server/@8bitsats/solana-mcp-trading-server,Local,,3
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Futures Strategy Manager,Monitor cryptocurrency positions across multiple exchanges with this Telegram bot. Stay updated on your trading activities and manage your portfolio efficiently. Leverage real-time data to make informed trading decisions.,이 Telegram 봇으로 여러 거래소에서 암호화폐 포지션을 모니터링하세요. 거래 활동에 대한 최신 정보를 받고 포트폴리오를 효율적으로 관리하세요. 실시간 데이터를 활용하여 정보에 입각한 거래 결정을 내리세요.,https://smithery.ai/server/@drago7775/futures-strategy-manager,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Bankless Onchain Server,"Interact with blockchain data seamlessly through the Bankless API. Access smart contract states, event logs, and transaction histories to enhance your AI models with real-time blockchain insights.","Bankless API를 통해 블록체인 데이터와 원활하게 상호 작용합니다. 스마트 계약 상태, 이벤트 로그 및 거래 내역에 액세스하여 실시간 블록체인 통찰력으로 AI 모델을 향상합니다.",https://smithery.ai/server/@Bankless/onchain-mcp,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",XTB API Server,"Interact with your XTB trading account seamlessly through a standardized protocol. Access real-time market data, execute trades, and manage your account efficiently. Leverage powerful tools to enhance your trading experience with ease.","표준화된 프로토콜을 통해 XTB 거래 계정과 원활하게 상호 작용하세요. 실시간 시장 데이터에 액세스하고, 거래를 실행하고, 효율적으로 계정을 관리하세요. 강력한 도구를 활용하여 거래 경험을 쉽게 향상하세요.",https://smithery.ai/server/@sharplygroup/xtb-mcp-server,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Upbit API,"Interact with Upbit cryptocurrency exchange services to retrieve market data, manage accounts, and execute trades. Simplify your trading experience with tools for order management, deposits, withdrawals, and technical analysis.","Upbit 암호화폐 거래소 서비스와 상호 작용하여 시장 데이터를 검색하고, 계정을 관리하고, 거래를 실행하세요. 주문 관리, 입금, 출금 및 기술 분석을 위한 도구로 거래 경험을 간소화하세요.",https://smithery.ai/server/@solangii/upbit-mcp-server,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Alchemy Plugin,"Integrate blockchain and NFT operations seamlessly. Retrieve NFTs, their metadata, and the latest block number with ease. Enhance your applications with powerful blockchain capabilities using the Alchemy SDK.","블록체인과 NFT 운영을 원활하게 통합합니다. NFT, 메타데이터, 최신 블록 번호를 쉽게 검색합니다. Alchemy SDK를 사용하여 강력한 블록체인 기능으로 애플리케이션을 강화합니다.",https://smithery.ai/server/@itsanishjain/alchemy-sdk-mcp,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Financial Analyzer,Analyze financial data and generate insights to support decision-making. Streamline your financial analysis process with automated tools that enhance accuracy and efficiency. Empower your financial strategies with data-driven recommendations.,재무 데이터를 분석하고 의사 결정을 지원하기 위한 통찰력을 생성합니다. 정확도와 효율성을 향상시키는 자동화된 도구로 재무 분석 프로세스를 간소화합니다. 데이터 기반 권장 사항으로 재무 전략을 강화합니다.,https://smithery.ai/server/@santiagoinfantinom/financeanalyst,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Octagon MCP Server,"Leverage specialized AI agents to conduct in-depth investment research across public and private markets. Analyze SEC filings, earnings calls, and financial metrics with ease, while accessing real-time stock market data. Simplify your research process with a user-friendly interface that integrates seamlessly with the Octagon API.","전문 AI 에이전트를 활용하여 공공 및 사적 시장에서 심층적인 투자 조사를 실시합니다. SEC 제출, 수익 전화 및 재무 지표를 쉽게 분석하는 동시에 실시간 주식 시장 데이터에 액세스합니다. Octagon API와 완벽하게 통합되는 사용자 친화적인 인터페이스로 조사 프로세스를 간소화합니다.",https://smithery.ai/server/@OctagonAI/octagon-mcp-server,Local,,3
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Opus AI Trader,Leverage advanced AI algorithms to optimize your trading strategies. Make informed decisions with real-time data analysis and automated trading capabilities. Enhance your trading performance and efficiency with our intelligent trading solutions.,고급 AI 알고리즘을 활용하여 거래 전략을 최적화하세요. 실시간 데이터 분석과 자동화된 거래 기능으로 정보에 입각한 결정을 내리세요. 지능형 거래 솔루션으로 거래 성과와 효율성을 향상하세요.,https://smithery.ai/server/@cveale/opusaitrader,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",量化研究与交易平台,提供全面的量化研究和交易功能，帮助用户高效管理数据、开发策略、进行回测和实盘交易。通过AI驱动的分析与决策支持，提升投资决策的准确性和效率。,提供전체면적량화 및 交易功能，帮助用户高效管理数据、开发策略、进行回测그리고 AI는 일반적으로 AI의 분할 기능을 사용하여 데이터를 보호합니다.,https://smithery.ai/server/@huang45/starquant,Local,,0
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Paradex Server,"Connect AI assistants to the Paradex trading platform. Retrieve market data, manage accounts, and execute trades seamlessly. Enhance your trading experience with automated tools and real-time insights.","AI 어시스턴트를 Paradex 거래 플랫폼에 연결합니다. 시장 데이터를 검색하고, 계정을 관리하고, 거래를 원활하게 실행합니다. 자동화된 도구와 실시간 통찰력으로 거래 경험을 향상합니다.",https://smithery.ai/server/@sv/mcp-paradex-py,Remote,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Fiscal Data Server,"Fetch and generate treasury data effortlessly. Access daily treasury statements and historical data, and create formatted reports with ease. Enhance your financial insights using our seamless integration with the US Treasury's Fiscal Data API.","재무부 데이터를 손쉽게 가져오고 생성합니다. 일일 재무부 명세서와 과거 데이터에 액세스하고, 간편하게 서식이 지정된 보고서를 만듭니다. 미국 재무부의 재정 데이터 API와의 원활한 통합을 사용하여 재무 통찰력을 강화합니다.",https://smithery.ai/server/@QuantGeekDev/fiscal-data-mcp,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Blockchain Query Server,"Query Bitcoin blockchain data effortlessly. Access real-time information about blocks, transactions, and addresses using our powerful tools. Enhance your applications with reliable blockchain insights and analytics.","비트코인 블록체인 데이터를 손쉽게 쿼리하세요. 강력한 도구를 사용하여 블록, 거래 및 주소에 대한 실시간 정보에 액세스하세요. 신뢰할 수 있는 블록체인 통찰력과 분석으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@pavel-bc/mcp-blockchain-query,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Alpaca Trading MCP Server,"Manage your stock and crypto portfolio seamlessly. Place trades, access real-time market data, and monitor your account with ease using our intuitive interface.","주식과 암호화폐 포트폴리오를 원활하게 관리하세요. 직관적인 인터페이스를 사용하여 거래를 하고, 실시간 시장 데이터에 액세스하고, 계정을 쉽게 모니터링하세요.",https://smithery.ai/server/@laukikk/alpaca-mcp,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",AKShare MCP Server,Access global financial market data and perform analysis using the AKShare library. Leverage powerful financial data queries to enhance your applications and insights. Integrate seamlessly with Claude Desktop for a streamlined experience.,AKShare 라이브러리를 사용하여 글로벌 금융 시장 데이터에 액세스하고 분석을 수행합니다. 강력한 금융 데이터 쿼리를 활용하여 애플리케이션과 통찰력을 강화합니다. Claude Desktop과 원활하게 통합하여 간소화된 경험을 제공합니다.,https://smithery.ai/server/@ttjslbz001/akshare_mcp_server,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Tushare数据查询服务器,查询股票基本信息和搜索股票，轻松获取您所需的市场数据。通过安全的token配置，确保您的数据访问安全无忧。,查询股票基本信息和搜索股票，轻松获取您所需的市场数据。일반적으로안전한토큰은 配置，确保您的数据访问security无忧。,https://smithery.ai/server/@zhewenzhang/tushare_mcp,Local,,0
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Ledger Service,"Manage your ledger files efficiently with this server. Access account balances, transaction histories, and account listings seamlessly through Claude. Simplify your financial tracking and reporting with powerful tools at your fingertips.","이 서버로 효율적으로 원장 파일을 관리하세요. Claude를 통해 계정 잔액, 거래 내역 및 계정 목록에 원활하게 액세스하세요. 손끝에서 강력한 도구를 사용하여 재무 추적 및 보고를 간소화하세요.",https://smithery.ai/server/@mprokopov/ledger-mcp-server,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",XTQuantAI,"Integrate AI with the XTQuant quantitative trading platform to access and manipulate trading data seamlessly. Leverage advanced data querying, market data retrieval, and visualization capabilities to enhance your trading strategies. Start making informed trading decisions with AI assistance today!","AI를 XTQuant 양적 거래 플랫폼과 통합하여 거래 데이터에 원활하게 액세스하고 조작하세요. 고급 데이터 쿼리, 시장 데이터 검색 및 시각화 기능을 활용하여 거래 전략을 강화하세요. 오늘 AI 지원으로 정보에 입각한 거래 결정을 내리세요!",https://smithery.ai/server/@dfkai/xtquantai,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Ethereum Address Info Server,Provide real-time information about Ethereum addresses across multiple chains. Connect to the server to receive updates and fetch address data seamlessly. Enhance your applications with live blockchain insights using our easy-to-use API.,여러 체인에 걸쳐 Ethereum 주소에 대한 실시간 정보를 제공합니다. 서버에 연결하여 업데이트를 받고 주소 데이터를 원활하게 페치합니다. 사용하기 쉬운 API를 사용하여 라이브 블록체인 통찰력으로 애플리케이션을 강화하세요.,https://smithery.ai/server/@doronaviguy/mpc-0x,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,3
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Lighthouse,"Interact with your crypto portfolio seamlessly. Query and analyze your portfolio data directly through natural language with Claude, gaining insights into performance, asset distribution, and transaction history.","귀하의 암호화폐 포트폴리오와 원활하게 상호 작용하세요. Claude와 함께 자연어로 귀하의 포트폴리오 데이터를 직접 쿼리하고 분석하여 성과, 자산 분포 및 거래 내역에 대한 통찰력을 얻으세요.",https://smithery.ai/server/@l3wi/mcp-lighthouse,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",ExploitDB Integration Server,"Enhance your cybersecurity research by querying a comprehensive database of security exploits and vulnerabilities. Access detailed information, statistics, and recent updates to stay informed about the latest threats. Utilize powerful search capabilities to find relevant exploits quickly and efficiently.","포괄적인 보안 익스플로잇 및 취약성 데이터베이스를 쿼리하여 사이버 보안 연구를 강화하세요. 자세한 정보, 통계 및 최근 업데이트에 액세스하여 최신 위협에 대한 정보를 얻으세요. 강력한 검색 기능을 활용하여 관련 익스플로잇을 빠르고 효율적으로 찾으세요.",https://smithery.ai/server/@Cyreslab-AI/exploitdb-mcp-server,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Deep Web Research Server,Enhance web research capabilities with intelligent search and content extraction.,지능형 검색과 콘텐츠 추출로 웹 조사 역량을 강화하세요.,https://smithery.ai/server/@PedroDnT/mcp-deepwebresearch,Local,,0
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Ledger CLI MCP Server,Interact with your financial data effortlessly. Query and analyze your accounting information using AI assistants through a standardized interface for Ledger CLI commands. Simplify financial reporting and budget analysis with powerful tools at your fingertips.,재무 데이터와 손쉽게 상호 작용하세요. Ledger CLI 명령에 대한 표준화된 인터페이스를 통해 AI 어시스턴트를 사용하여 회계 정보를 쿼리하고 분석하세요. 손끝에 있는 강력한 도구로 재무 보고 및 예산 분석을 간소화하세요.,https://smithery.ai/server/@minhyeoky/mcp-server-ledger,Local,,3
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Soccer Data Server,"Access live match data and comprehensive football statistics effortlessly. Retrieve real-time information about leagues, teams, and players to enhance your applications with up-to-date football insights.","라이브 경기 데이터와 포괄적인 축구 통계에 손쉽게 액세스하세요. 리그, 팀, 선수에 대한 실시간 정보를 검색하여 최신 축구 통찰력으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@obinopaul/soccer-mcp-server,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",RootData MCP Server,"Integrate cryptocurrency and blockchain project data into your AI assistants. Access project details, organization information, and search results directly through the MCP interface.","암호화폐와 블록체인 프로젝트 데이터를 AI 어시스턴트에 통합하세요. MCP 인터페이스를 통해 프로젝트 세부 정보, 조직 정보 및 검색 결과에 직접 액세스하세요.",https://smithery.ai/server/@jincai/rootdata-mcp-server,Local,,0
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Ledger CLI MCP Server,"Interact with your financial data effortlessly. Query and analyze your accounting information using AI assistants to generate reports, track budgets, and manage transactions with ease.","재무 데이터와 손쉽게 상호 작용하세요. AI 어시스턴트를 사용하여 회계 정보를 쿼리하고 분석하여 보고서를 생성하고, 예산을 추적하고, 거래를 쉽게 관리하세요.",https://smithery.ai/server/@minhyeoky/mcp-ledger,Local,,3
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",OpenDeepSearch,"Perform comprehensive, in-depth research on complex topics. Break down questions into manageable sub-questions and synthesize findings into well-structured reports with citations. Integrate seamlessly with various MCP clients for enhanced research capabilities.",복잡한 주제에 대한 포괄적이고 심층적인 연구를 수행합니다. 질문을 관리 가능한 하위 질문으로 나누고 결과를 인용문이 있는 잘 구성된 보고서로 종합합니다. 다양한 MCP 클라이언트와 원활하게 통합하여 향상된 연구 기능을 제공합니다.,https://smithery.ai/server/@tositon/opendeepsearch,Local,,0
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Angle One MCP Server,Access real-time financial market data and execute trading operations seamlessly. Leverage the power of Angle One's trading APIs to enhance your financial analysis and portfolio management. Start making informed trading decisions with our standardized MCP server interface.,실시간 금융 시장 데이터에 액세스하고 원활하게 거래 작업을 실행하세요. Angle One의 거래 API의 힘을 활용하여 금융 분석과 포트폴리오 관리를 강화하세요. 표준화된 MCP 서버 인터페이스로 정보에 입각한 거래 결정을 내리세요.,https://smithery.ai/server/@baba786/angleone-mcp-server,Local,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",DataForSEO API Server,"Integrate powerful SEO data capabilities into your applications. Access SERP, keywords, backlinks, and on-page analysis through a simple JSON interface. Enhance your SEO strategies with real-time data and insights from DataForSEO.","강력한 SEO 데이터 기능을 애플리케이션에 통합하세요. 간단한 JSON 인터페이스를 통해 SERP, 키워드, 백링크 및 온페이지 분석에 액세스하세요. DataForSEO의 실시간 데이터와 통찰력으로 SEO 전략을 강화하세요.",https://smithery.ai/server/@Skobyn/mcp-dataforseo,Remote,,2
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Juhe Exchange Rates,Provide real-time global currency exchange rate queries for large language models. Access up-to-date exchange rates between different currencies effortlessly. Enhance your applications with accurate financial data at your fingertips.,대규모 언어 모델에 대한 실시간 글로벌 환율 쿼리를 제공합니다. 다양한 통화 간의 최신 환율을 손쉽게 액세스하세요. 손끝에서 정확한 재무 데이터로 애플리케이션을 강화하세요.,https://smithery.ai/server/@juhemcp/jexchange-mcp-server,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Flow MCP Server,"Access Flow blockchain data and perform operations through a standardized interface. Enable your AI assistants to check balances, resolve domains, execute scripts, and submit transactions seamlessly.","표준화된 인터페이스를 통해 Flow 블록체인 데이터에 액세스하고 작업을 수행합니다. AI 어시스턴트가 잔액을 확인하고, 도메인을 해결하고, 스크립트를 실행하고, 거래를 원활하게 제출할 수 있도록 합니다.",https://smithery.ai/server/@lmcmz/flow-mcp-server,Local,,1
"Explore servers that provide advanced tools for tracking and analyzing cryptocurrency transactions, liquidity pools, and financial market data, including integrations with DeFi platforms and real-time financial metrics.",Beancount MCP Server,"Enable AI assistants to seamlessly query and analyze financial data stored in Beancount ledger files using the Beancount Query Language (BQL). This server enhances the accessibility and utility of financial data, making it easier to interact with your Beancount ledgers. Use it in a development environment to explore its capabilities and provide feedback for improvements.",AI 어시스턴트가 Beancount 쿼리 언어(BQL)를 사용하여 Beancount 원장 파일에 저장된 재무 데이터를 원활하게 쿼리하고 분석할 수 있도록 합니다. 이 서버는 재무 데이터의 접근성과 유용성을 향상시켜 Beancount 원장과 더 쉽게 상호 작용할 수 있도록 합니다. 개발 환경에서 사용하여 기능을 탐색하고 개선 사항에 대한 피드백을 제공합니다.,https://smithery.ai/server/@vanto/beanquery-mcp,Local,,3
